Unnamed: 0,ENSG_ID,ENSG_start_bp,ENSG_end_bp,ENSG_chromosome,ENSG_type,HGNC_symbol,ENSMUSG_ID,ENSMUSG_start_bp,ENSMUSG_end_bp,ENSMUSG_chromosome,ENSMUSG_type,MGI_symbol
12569,ENSG00000198870,133376366,133406096,9,protein_coding,STKLD1,ENSMUSG00000049897,26824059,26843508,2,protein_coding,Stkld1
11212,ENSG00000196182,36339624,36385924,1,protein_coding,STK40,ENSMUSG00000042608,125997750,126034822,4,protein_coding,Stk40
1691,ENSG00000101109,44966479,45080021,20,protein_coding,STK4,ENSMUSG00000018209,163912242,163997444,2,protein_coding,Stk4
5255,ENSG00000198648,167954020,168247595,2,protein_coding,STK39,ENSMUSG00000027030,68040789,68302612,2,protein_coding,Stk39
251,ENSG00000211455,27243968,27325959,12,protein_coding,STK38L,ENSMUSG00000001630,146626493,146680310,6,protein_coding,Stk38l
3767,ENSG00000112079,36493892,36547479,6,protein_coding,STK38,ENSMUSG00000024006,29189854,29226969,17,protein_coding,Stk38
8273,ENSG00000163482,218672069,218702716,2,protein_coding,STK36,ENSMUSG00000033276,74640604,74676053,1,protein_coding,Stk36
9665,ENSG00000125834,2101827,2177038,20,protein_coding,STK35,ENSMUSG00000037885,129642437,129674207,2,protein_coding,Stk35
7249,ENSG00000130413,8391868,8594289,11,protein_coding,STK33,ENSMUSG00000031027,108878430,109038288,7,protein_coding,Stk33
1505,ENSG00000165752,132207492,132331847,10,protein_coding,STK32C,ENSMUSG00000015981,138683554,138793223,7,protein_coding,Stk32c
6359,ENSG00000152953,5051480,5500994,4,protein_coding,STK32B,ENSMUSG00000029123,37604169,37874515,5,protein_coding,Stk32b
10414,ENSG00000169302,147234963,147387855,5,protein_coding,STK32A,ENSMUSG00000039954,43340648,43451747,18,protein_coding,Stk32a
3678,ENSG00000196335,23710203,23832513,7,protein_coding,STK31,ENSMUSG00000023403,49372538,49446435,6,protein_coding,Stk31
3226,ENSG00000104375,98371228,98942827,8,protein_coding,STK3,ENSMUSG00000022329,34875642,35179067,15,protein_coding,Stk3
7275,ENSG00000134602,132023302,132075943,X,protein_coding,STK26,ENSMUSG00000031112,49929924,49981974,X,protein_coding,Stk26
4844,ENSG00000115694,241492670,241509730,2,protein_coding,STK25,ENSMUSG00000026277,93547473,93586381,1,protein_coding,Stk25
14219,ENSG00000102572,98445185,98577940,13,protein_coding,STK24,ENSMUSG00000063410,121523755,121617423,14,protein_coding,Stk24
14007,ENSG00000204344,31971091,31982821,6,protein_coding,STK19,ENSMUSG00000061207,35042969,35055921,17,protein_coding,Stk19
4745,ENSG00000081320,196133583,196176503,2,protein_coding,STK17B,ENSMUSG00000026094,53794665,53824383,1,protein_coding,Stk17b
4805,ENSG00000115661,219245455,219250337,2,protein_coding,STK16,ENSMUSG00000026201,75187482,75192250,1,protein_coding,Stk16
4814,ENSG00000144589,219597857,219616451,2,protein_coding,STK11IP,ENSMUSG00000026213,75498173,75513979,1,protein_coding,Stk11ip
473,ENSG00000118046,1177558,1228431,19,protein_coding,STK11,ENSMUSG00000003068,79951637,79966516,10,protein_coding,Stk11
2175,ENSG00000072786,172042079,172188224,5,protein_coding,STK10,ENSMUSG00000020272,32483305,32574587,11,protein_coding,Stk10
4248,ENSG00000168439,64185272,64204543,11,protein_coding,STIP1,ENSMUSG00000024966,6998070,7017335,19,protein_coding,Stip1
3950,ENSG00000184584,139475533,139482935,5,protein_coding,STING1,ENSMUSG00000024349,35866732,35873607,18,protein_coding,Sting1
921,ENSG00000213533,52836219,52897548,3,protein_coding,STIMATE,ENSMUSG00000006526,30547547,30599167,14,protein_coding,Stimate
10153,ENSG00000109689,26857601,27025381,4,protein_coding,STIM2,ENSMUSG00000039156,54155841,54278399,5,protein_coding,Stim2
7234,ENSG00000167323,3854527,4093210,11,protein_coding,STIM1,ENSMUSG00000030987,101917013,102086526,7,protein_coding,Stim1
6128,ENSG00000123473,47250139,47314892,1,protein_coding,STIL,ENSMUSG00000028718,114857356,114900393,4,protein_coding,Stil
906,ENSG00000018610,119538149,119565409,X,protein_coding,STEEP1,ENSMUSG00000006423,36087390,36137764,X,protein_coding,Steep1
1250,ENSG00000127954,88270892,88306894,7,protein_coding,STEAP4,ENSMUSG00000012428,8010457,8032213,5,protein_coding,Steap4
4896,ENSG00000115107,119223831,119265652,2,protein_coding,STEAP3,ENSMUSG00000026389,120118487,120200435,1,protein_coding,Steap3
1451,ENSG00000157214,90167590,90238137,7,protein_coding,STEAP2,ENSMUSG00000015653,5714829,5744578,5,protein_coding,Steap2
2190,ENSG00000113739,173314723,173328447,5,protein_coding,STC2,ENSMUSG00000020303,31307307,31320074,11,protein_coding,Stc2
1361,ENSG00000159167,23841929,23854806,8,protein_coding,STC1,ENSMUSG00000014813,69266687,69279253,14,protein_coding,Stc1
12225,ENSG00000118804,76306733,76311130,4,protein_coding,STBD1,ENSMUSG00000047963,92750900,92754438,5,protein_coding,Stbd1
4661,ENSG00000040341,73420369,73747708,8,protein_coding,STAU2,ENSMUSG00000025920,16298898,16590336,1,protein_coding,Stau2
10281,ENSG00000124214,49113339,49188367,20,protein_coding,STAU1,ENSMUSG00000039536,166789469,166838219,2,protein_coding,Stau1
347,ENSG00000166888,57095408,57132139,12,protein_coding,STAT6,ENSMUSG00000002147,127478855,127496826,10,protein_coding,Stat6
2542,ENSG00000173757,42199177,42276707,17,protein_coding,STAT5B,ENSMUSG00000020919,100671557,100741550,11,protein_coding,Stat5b
595,ENSG00000126561,42287547,42311943,17,protein_coding,STAT5A,ENSMUSG00000004043,100750177,100775995,11,protein_coding,Stat5a
14173,ENSG00000138378,191029576,191151596,2,protein_coding,STAT4,ENSMUSG00000062939,52026307,52146348,1,protein_coding,Stat4
594,ENSG00000168610,42313324,42388540,17,protein_coding,STAT3,ENSMUSG00000004040,100775924,100830366,11,protein_coding,Stat3
10447,ENSG00000170581,56341597,56360167,12,protein_coding,STAT2,ENSMUSG00000040033,128106428,128128718,10,protein_coding,Stat2
4751,ENSG00000115415,190908460,191020960,2,protein_coding,STAT1,ENSMUSG00000026104,52158599,52201024,1,protein_coding,Stat1
7324,ENSG00000130052,68647666,68725842,X,protein_coding,STARD8,ENSMUSG00000031216,98046854,98118334,X,protein_coding,Stard8
5416,ENSG00000084090,96184859,96208827,2,protein_coding,STARD7,ENSMUSG00000027367,127112138,127140852,2,protein_coding,Stard7
15319,ENSG00000174448,54324358,54357964,18,protein_coding,STARD6,ENSMUSG00000079608,70605525,70634137,18,protein_coding,Stard6
11850,ENSG00000172345,81309053,81324183,15,protein_coding,STARD5,ENSMUSG00000046027,83281167,83302335,7,protein_coding,Stard5
3963,ENSG00000164211,111496033,111512590,5,protein_coding,STARD4,ENSMUSG00000024378,33332408,33346915,18,protein_coding,Stard4
472,ENSG00000010270,38178245,38230670,7,protein_coding,STARD3NL,ENSMUSG00000003062,19541846,19579965,13,protein_coding,Stard3nl
1685,ENSG00000131748,39637090,39664201,17,protein_coding,STARD3,ENSMUSG00000018167,98249194,98271938,11,protein_coding,Stard3
7089,ENSG00000214530,72754729,72794047,11,protein_coding,STARD10,ENSMUSG00000030688,100966293,100995833,7,protein_coding,Stard10
7499,ENSG00000147465,38142700,38150992,8,protein_coding,STAR,ENSMUSG00000031574,26296583,26306010,8,protein_coding,Star
10032,ENSG00000178078,4324043,4342786,19,protein_coding,STAP2,ENSMUSG00000038781,56304077,56312584,17,protein_coding,Stap2
6442,ENSG00000035720,67558727,67607337,4,protein_coding,STAP1,ENSMUSG00000029254,86219605,86253984,5,protein_coding,Stap1
4143,ENSG00000138134,88879734,88975153,10,protein_coding,STAMBPL1,ENSMUSG00000024776,34169629,34217733,19,protein_coding,Stambpl1
964,ENSG00000124356,73828916,73873659,2,protein_coding,STAMBP,ENSMUSG00000006906,83520193,83549711,6,protein_coding,Stambp
13380,ENSG00000115145,152116801,152175763,2,protein_coding,STAM2,ENSMUSG00000055371,52581676,52632293,2,protein_coding,Stam2
5077,ENSG00000136738,17644151,17716824,10,protein_coding,STAM,ENSMUSG00000026718,14078909,14154445,2,protein_coding,Stam
9356,ENSG00000066923,100177563,100221488,7,protein_coding,STAG3,ENSMUSG00000036928,138278502,138310655,5,protein_coding,Stag3
4632,ENSG00000101972,123960212,124422664,X,protein_coding,STAG2,ENSMUSG00000025862,41238194,41366062,X,protein_coding,Stag2
9478,ENSG00000118007,136336236,136752403,3,protein_coding,STAG1,ENSMUSG00000037286,100479851,100841428,9,protein_coding,Stag1
10522,ENSG00000185482,57243453,57251188,12,protein_coding,STAC3,ENSMUSG00000040287,127337555,127344692,10,protein_coding,Stac3
1602,ENSG00000141750,39210541,39225945,17,protein_coding,STAC2,ENSMUSG00000017400,97927449,97944288,11,protein_coding,Stac2
8022,ENSG00000144681,36380503,36548007,3,protein_coding,STAC,ENSMUSG00000032502,111390505,111519416,9,protein_coding,Stac
8936,ENSG00000136011,103587273,103766719,12,protein_coding,STAB2,ENSMUSG00000035459,86677062,86843889,10,protein_coding,Stab2
11105,ENSG00000010327,52495338,52524495,3,protein_coding,STAB1,ENSMUSG00000042286,30860970,30890598,14,protein_coding,Stab1
521,ENSG00000148488,17315421,17454595,10,protein_coding,ST8SIA6,ENSMUSG00000003418,13655832,13798875,2,protein_coding,St8sia6
4479,ENSG00000101638,46667821,46759257,18,protein_coding,ST8SIA5,ENSMUSG00000025425,77273535,77346467,18,protein_coding,St8sia5
10668,ENSG00000113532,100806933,100903282,5,protein_coding,ST8SIA4,ENSMUSG00000040710,95515407,95595296,1,protein_coding,St8sia4
13553,ENSG00000177511,57352557,57371731,18,protein_coding,ST8SIA3,ENSMUSG00000056812,64387430,64412682,18,protein_coding,St8sia3
4612,ENSG00000140557,92393881,92468728,15,protein_coding,ST8SIA2,ENSMUSG00000025789,73588867,73663438,7,protein_coding,St8sia2
6912,ENSG00000111728,22063773,22437041,12,protein_coding,ST8SIA1,ENSMUSG00000030283,142767271,142910178,6,protein_coding,St8sia1
11773,ENSG00000007341,112523514,112620825,1,protein_coding,ST7L,ENSMUSG00000045576,104771321,104837380,3,protein_coding,St7l
6583,ENSG00000004866,116953238,117230176,7,protein_coding,ST7,ENSMUSG00000029534,17692932,17943024,6,protein_coding,St7
5130,ENSG00000160408,127885321,127905408,9,protein_coding,ST6GALNAC6,ENSMUSG00000026811,32489721,32510818,2,protein_coding,St6galnac6
10105,ENSG00000117069,76867480,77067546,1,protein_coding,ST6GALNAC5,ENSMUSG00000039037,152522718,152687883,3,protein_coding,St6galnac5
15294,ENSG00000136840,127907886,127917041,9,protein_coding,ST6GALNAC4,ENSMUSG00000079442,32477107,32489710,2,protein_coding,St6galnac4
13013,ENSG00000184005,76074746,76634603,1,protein_coding,ST6GALNAC3,ENSMUSG00000052544,152903903,153430811,3,protein_coding,St6galnac3
13614,ENSG00000070731,76565377,76586956,17,protein_coding,ST6GALNAC2,ENSMUSG00000057286,116566129,116585694,11,protein_coding,St6galnac2
1126,ENSG00000070526,76624761,76643786,17,protein_coding,ST6GALNAC1,ENSMUSG00000009588,116655851,116666333,11,protein_coding,St6galnac1
3863,ENSG00000144057,106801600,106887108,2,protein_coding,ST6GAL2,ENSMUSG00000024172,55752383,55821582,17,protein_coding,St6gal2
3527,ENSG00000073849,186930325,187078553,3,protein_coding,ST6GAL1,ENSMUSG00000022885,23043490,23179100,16,protein_coding,St6gal1
3443,ENSG00000064225,98732236,98821201,3,protein_coding,ST3GAL6,ENSMUSG00000022747,58288488,58344606,16,protein_coding,St3gal6
13467,ENSG00000115525,85837120,85905199,2,protein_coding,ST3GAL5,ENSMUSG00000056091,72074576,72131555,6,protein_coding,St3gal5
7769,ENSG00000110080,126355640,126440344,11,protein_coding,ST3GAL4,ENSMUSG00000032038,34957872,35030564,9,protein_coding,St3gal4
6018,ENSG00000126091,43705824,43931165,1,protein_coding,ST3GAL3,ENSMUSG00000028538,117789351,117992111,4,protein_coding,St3gal3
7591,ENSG00000157350,70375977,70439237,16,protein_coding,ST3GAL2,ENSMUSG00000031749,111646554,111699112,8,protein_coding,St3gal2
1297,ENSG00000008513,133454848,133571940,8,protein_coding,ST3GAL1,ENSMUSG00000013846,66974724,67048679,15,protein_coding,St3gal1
8398,ENSG00000147488,52110838,52460959,8,protein_coding,ST18,ENSMUSG00000033740,6557455,6931164,1,protein_coding,St18
7743,ENSG00000149418,130159782,130210362,11,protein_coding,ST14,ENSMUSG00000031995,31000698,31043149,9,protein_coding,St14
3267,ENSG00000100380,40824535,40856639,22,protein_coding,ST13,ENSMUSG00000022403,81247870,81284278,15,protein_coding,St13
9314,ENSG00000117155,84643706,84690803,1,protein_coding,SSX2IP,ENSMUSG00000036825,146110397,146145899,3,protein_coding,Ssx2ip
6314,ENSG00000160075,1541673,1574863,1,protein_coding,SSU72,ENSMUSG00000029038,155789257,155818336,4,protein_coding,Ssu72
8597,ENSG00000125046,8619386,8745040,3,protein_coding,SSUH2,ENSMUSG00000034387,112336285,112364984,6,protein_coding,Ssu2
12739,ENSG00000162009,1072747,1081454,16,protein_coding,SSTR5,ENSMUSG00000050824,25708849,25716262,17,protein_coding,Sstr5
9393,ENSG00000132671,23035312,23039237,20,protein_coding,SSTR4,ENSMUSG00000037014,148237264,148238687,2,protein_coding,Sstr4
11652,ENSG00000278195,37204237,37212477,22,protein_coding,SSTR3,ENSMUSG00000044933,78421208,78428885,15,protein_coding,Sstr3
12215,ENSG00000180616,73165010,73176633,17,protein_coding,SSTR2,ENSMUSG00000047904,113510168,113516854,11,protein_coding,Sstr2
8926,ENSG00000139874,38207904,38213067,14,protein_coding,SSTR1,ENSMUSG00000035431,58258558,58261230,12,protein_coding,Sstr1
633,ENSG00000157005,187668912,187670394,3,protein_coding,SST,ENSMUSG00000004366,23708323,23709708,16,protein_coding,Sst
5258,ENSG00000149136,57325986,57335892,11,protein_coding,SSRP1,ENSMUSG00000027067,84867578,84877453,2,protein_coding,Ssrp1
319,ENSG00000180879,153793516,153798499,X,protein_coding,SSR4,ENSMUSG00000002014,72830634,72834436,X,protein_coding,Ssr4
5647,ENSG00000114850,156539553,156555149,3,protein_coding,SSR3,ENSMUSG00000027828,65287076,65300044,3,protein_coding,Ssr3
10847,ENSG00000163479,156009048,156020951,1,protein_coding,SSR2,ENSMUSG00000041355,88483183,88495726,3,protein_coding,Ssr2
2770,ENSG00000124783,7268306,7347446,6,protein_coding,SSR1,ENSMUSG00000021427,38150581,38178193,13,protein_coding,Ssr1
6894,ENSG00000123096,26121991,26299290,12,protein_coding,SSPN,ENSMUSG00000030255,145877367,145910949,6,protein_coding,Sspn
5221,ENSG00000176101,137188660,137190370,9,protein_coding,SSNA1,ENSMUSG00000026966,25161051,25162450,2,protein_coding,Ssna1
6715,ENSG00000165120,130206344,130216844,7,protein_coding,SSMEM1,ENSMUSG00000029784,30509848,30520253,6,protein_coding,Ssmem1
8664,ENSG00000172830,67303478,67312607,11,protein_coding,SSH3,ENSMUSG00000034616,4311696,4319208,19,protein_coding,Ssh3
9679,ENSG00000141298,29625938,29930276,17,protein_coding,SSH2,ENSMUSG00000037926,77107113,77351046,11,protein_coding,Ssh2
11055,ENSG00000084112,108778191,108857590,12,protein_coding,SSH1,ENSMUSG00000042121,114075155,114131955,5,protein_coding,Ssh1
8885,ENSG00000179954,55488404,55519099,19,protein_coding,SSC5D,ENSMUSG00000035279,4928784,4947825,7,protein_coding,Ssc5d
6673,ENSG00000146700,76389334,76409697,7,protein_coding,SSC4D,ENSMUSG00000029699,135989065,136003385,5,protein_coding,Ssc4d
14611,ENSG00000130511,18418864,18434562,19,protein_coding,SSBP4,ENSMUSG00000070003,71050140,71061522,8,protein_coding,Ssbp4
14072,ENSG00000157216,54225433,54413479,1,protein_coding,SSBP3,ENSMUSG00000061887,106767898,106906891,4,protein_coding,Ssbp3
589,ENSG00000145687,81412804,81751797,5,protein_coding,SSBP2,ENSMUSG00000003992,91608402,91851548,13,protein_coding,Ssbp2
6757,ENSG00000106028,141738334,141787922,7,protein_coding,SSBP1,ENSMUSG00000029911,40448286,40461634,6,protein_coding,Ssbp1
8035,ENSG00000008324,42581840,42596934,3,protein_coding,SS18L2,ENSMUSG00000032526,121539395,121542454,9,protein_coding,Ss18l2
10124,ENSG00000184402,62143769,62182514,20,protein_coding,SS18L1,ENSMUSG00000039086,179684302,179711994,2,protein_coding,Ss18l1
9392,ENSG00000141380,26016253,26091217,18,protein_coding,SS18,ENSMUSG00000037013,14757255,14815971,18,protein_coding,Ss18
14561,ENSG00000184895,2786855,2787682,Y,protein_coding,SRY,ENSMUSG00000069036,2662471,2663658,Y,protein_coding,Sry
8141,ENSG00000271303,646615,653200,20,protein_coding,SRXN1,ENSMUSG00000032802,151947436,151953296,2,protein_coding,Srxn1
6586,ENSG00000111786,120461672,120469748,12,protein_coding,SRSF9,ENSMUSG00000029538,115465236,115471139,5,protein_coding,Srsf9
3823,ENSG00000115875,38743599,38751494,2,protein_coding,SRSF7,ENSMUSG00000024097,80507509,80514736,17,protein_coding,Srsf7
1563,ENSG00000124193,43457893,43466046,20,protein_coding,SRSF6,ENSMUSG00000016921,162773448,162779041,2,protein_coding,Srsf6
2640,ENSG00000100650,69726900,69772005,14,protein_coding,SRSF5,ENSMUSG00000021134,80992278,80997281,12,protein_coding,Srsf5
6235,ENSG00000116350,29147743,29181900,1,protein_coding,SRSF4,ENSMUSG00000028911,131600928,131629017,4,protein_coding,Srsf4
14731,ENSG00000112081,36594353,36605600,6,protein_coding,SRSF3,ENSMUSG00000071172,29251602,29262347,17,protein_coding,Srsf3
8502,ENSG00000161547,76734115,76737333,17,protein_coding,SRSF2,ENSMUSG00000034120,116740727,116743920,11,protein_coding,Srsf2
13291,ENSG00000154548,89095959,89118071,6,protein_coding,SRSF12,ENSMUSG00000054679,33208991,33233340,4,protein_coding,Srsf12
13390,ENSG00000116754,70205682,70253052,1,protein_coding,SRSF11,ENSMUSG00000055436,157716110,157742276,3,protein_coding,Srsf11
6102,ENSG00000188529,23964347,23980927,1,protein_coding,SRSF10,ENSMUSG00000028676,135583058,135597219,4,protein_coding,Srsf10
1710,ENSG00000136450,58000919,58007346,17,protein_coding,SRSF1,ENSMUSG00000018379,87938199,87944581,11,protein_coding,Srsf1
9511,ENSG00000087087,100875103,100888664,7,protein_coding,SRRT,ENSMUSG00000037364,137293966,137305936,5,protein_coding,Srrt
14277,ENSG00000139767,118981541,119163051,12,protein_coding,SRRM4,ENSMUSG00000063919,116577334,116729876,5,protein_coding,Srrm4
10182,ENSG00000167978,2752626,2772538,16,protein_coding,SRRM2,ENSMUSG00000039218,24009506,24043715,17,protein_coding,Srrm2
6177,ENSG00000133226,24631716,24673281,1,protein_coding,SRRM1,ENSMUSG00000028809,135047795,135080632,4,protein_coding,Srrm1
6485,ENSG00000100104,26483877,26494658,22,protein_coding,SRRD,ENSMUSG00000029346,112485258,112490906,5,protein_coding,Srrd
200,ENSG00000167720,2303383,2325260,17,protein_coding,SRR,ENSMUSG00000001323,74797185,74816774,11,protein_coding,Srr
7340,ENSG00000102359,100644195,100675788,X,protein_coding,SRPX2,ENSMUSG00000031253,132809175,132833195,X,protein_coding,Srpx2
15414,ENSG00000101955,38149336,38220924,X,protein_coding,SRPX,ENSMUSG00000090084,9904216,9983948,X,protein_coding,Srpx
8049,ENSG00000144867,133784023,133825772,3,protein_coding,SRPRB,ENSMUSG00000032553,103065231,103079336,9,protein_coding,Srprb
7772,ENSG00000182934,126262938,126269144,11,protein_coding,SRPRA,ENSMUSG00000032042,35111471,35159269,9,protein_coding,Srpr
316,ENSG00000184343,153776412,153785732,X,protein_coding,SRPK3,ENSMUSG00000002007,72818011,72822531,X,protein_coding,Srpk3
14145,ENSG00000135250,105110704,105399308,7,protein_coding,SRPK2,ENSMUSG00000062604,23708262,23889615,5,protein_coding,Srpk2
690,ENSG00000096063,35832966,35921342,6,protein_coding,SRPK1,ENSMUSG00000004865,28806622,28841683,17,protein_coding,Srpk1
4963,ENSG00000143742,225777813,225790468,1,protein_coding,SRP9,ENSMUSG00000026511,181952302,181959972,1,protein_coding,Srp9
9178,ENSG00000174780,56467617,56503681,4,protein_coding,SRP72,ENSMUSG00000036323,77122530,77147784,5,protein_coding,Srp72
2449,ENSG00000167881,76038775,76072517,17,protein_coding,SRP68,ENSMUSG00000020780,116135992,116165043,11,protein_coding,Srp68
1333,ENSG00000153037,112861188,112898371,5,protein_coding,SRP19,ENSMUSG00000014504,34463900,34469652,18,protein_coding,Srp19
5528,ENSG00000125508,63538489,63547749,20,protein_coding,SRMS,ENSMUSG00000027579,180847355,180854978,2,protein_coding,Srms
908,ENSG00000116649,11054584,11060020,1,protein_coding,SRM,ENSMUSG00000006442,148675960,148679450,4,protein_coding,Srm
3339,ENSG00000185739,4189374,4242080,16,protein_coding,SRL,ENSMUSG00000022519,4298080,4359680,16,protein_coding,Srl
